# timestamp tx ty tz qx qy qz qw
1413393219.455760479 -0.588321164 -0.051078290 1.694937890 -0.596612267 -0.568500868 0.394534369 0.406451963
1413393219.505760670 -0.588262857 -0.058176615 1.697494226 -0.595756745 -0.568211538 0.395335450 0.407332089
1413393219.555760384 -0.589384673 -0.064890496 1.698176019 -0.594571060 -0.567593615 0.396826212 0.408474846
1413393219.605760574 -0.591035331 -0.071277496 1.697529487 -0.593378033 -0.566968988 0.397818607 0.410108562
1413393219.655760527 -0.592910880 -0.077231748 1.697399958 -0.592012072 -0.565925308 0.399766502 0.411627255
1413393219.705760717 -0.595405527 -0.082672914 1.699679712 -0.590019090 -0.564980801 0.401299405 0.414286079
1413393219.755760431 -0.598416134 -0.087704437 1.705130863 -0.587736950 -0.564097564 0.402702454 0.417360695
1413393219.805760622 -0.601177395 -0.092583670 1.714743092 -0.584785967 -0.563967501 0.403006363 0.421369080
1413393219.855760574 -0.604313291 -0.096928695 1.728056817 -0.583947601 -0.563816172 0.403027673 0.422711743
1413393219.905760527 -0.606716893 -0.101188153 1.744554307 -0.582500298 -0.563858989 0.403058094 0.424618201
1413393219.955760479 -0.609363013 -0.105486910 1.761813678 -0.580900514 -0.564118639 0.402714818 0.426785109
1413393220.005760670 -0.611950103 -0.109584987 1.777585739 -0.580057935 -0.563852804 0.403013021 0.427999197
1413393220.055760384 -0.613876993 -0.113714135 1.791233705 -0.579126845 -0.563456881 0.403268214 0.429538343
1413393220.105760574 -0.615154676 -0.117893224 1.802953612 -0.578846394 -0.563146047 0.403336128 0.430259630
1413393220.155760527 -0.616478626 -0.122307604 1.814100542 -0.578435557 -0.563075110 0.403148885 0.431079695
1413393220.205760717 -0.617648387 -0.126844738 1.825466755 -0.577572660 -0.563220218 0.402976144 0.432207169
1413393220.255760431 -0.618633039 -0.131288421 1.837235876 -0.577621544 -0.562682467 0.403223746 0.432611146
1413393220.305760622 -0.619268703 -0.136135832 1.849360871 -0.576857223 -0.562939986 0.402638757 0.433839081
1413393220.355760574 -0.619393537 -0.140953754 1.861567449 -0.576680407 -0.562686241 0.403180470 0.433900232
1413393220.405760527 -0.619348742 -0.146042462 1.873918277 -0.576982996 -0.562415714 0.403004305 0.434012346
1413393220.455760479 -0.618879034 -0.151383532 1.886182937 -0.577303293 -0.562827725 0.402379520 0.433631851
1413393220.505760670 -0.618164366 -0.156743907 1.897962395 -0.578453490 -0.563609606 0.401393922 0.431993856
1413393220.555760384 -0.617094976 -0.162098820 1.908192313 -0.579943188 -0.563907029 0.400436370 0.430494453
1413393220.605760574 -0.615405328 -0.167697082 1.916375850 -0.580665071 -0.564094524 0.399846169 0.429823782
1413393220.655760527 -0.614033538 -0.173339519 1.921245303 -0.580135064 -0.563989097 0.400439479 0.430125364
1413393220.705760717 -0.612402408 -0.178820283 1.923492986 -0.580634151 -0.562987209 0.401240978 0.430017516
1413393220.755760431 -0.610951378 -0.184276865 1.922673791 -0.582226991 -0.561799540 0.402797390 0.427957090
1413393220.805760622 -0.609135463 -0.189310560 1.920841761 -0.584878517 -0.561449013 0.404151038 0.423502143
1413393220.855760574 -0.607361428 -0.193975740 1.920514049 -0.588104101 -0.559723632 0.405575832 0.419941979
1413393220.905760527 -0.605337898 -0.198263942 1.923249439 -0.589626295 -0.559224246 0.406560758 0.417513384
1413393220.955760479 -0.603596500 -0.202029724 1.929335729 -0.590601601 -0.559303201 0.406714088 0.415876580
1413393221.005760670 -0.601801448 -0.205124145 1.938156968 -0.591026396 -0.558443791 0.405987092 0.417136444
1413393221.055760384 -0.600674549 -0.207544667 1.949356954 -0.591289103 -0.558718714 0.404979941 0.417374943
1413393221.105760574 -0.599818575 -0.209365349 1.961295516 -0.591768545 -0.559306267 0.403900615 0.416954173
1413393221.155760527 -0.599272702 -0.210441125 1.974439114 -0.592344553 -0.559143086 0.402603789 0.417608824
1413393221.205760717 -0.599302883 -0.211189427 1.988115673 -0.592672766 -0.560220983 0.400444695 0.417774446
1413393221.255760431 -0.599651320 -0.211023842 2.002336235 -0.593180250 -0.560908905 0.399330399 0.417197344
1413393221.305760622 -0.600587427 -0.210241039 2.016352292 -0.593513118 -0.562296620 0.396156488 0.417881236
1413393221.355760574 -0.602302809 -0.209165929 2.030690216 -0.594269582 -0.563213010 0.394502863 0.417135782
1413393221.405760527 -0.604468699 -0.207898527 2.045285350 -0.594124949 -0.564681877 0.392618076 0.417134235
1413393221.455760479 -0.607263822 -0.206534571 2.060006871 -0.593564704 -0.565685887 0.390515020 0.418543234
1413393221.505760670 -0.610668593 -0.205114079 2.072625652 -0.593224406 -0.566739217 0.389082937 0.418934281
1413393221.555760384 -0.614663831 -0.203906722 2.082211101 -0.592155993 -0.568512442 0.386603478 0.420336335
1413393221.605760574 -0.619442150 -0.202638848 2.090028306 -0.591172968 -0.569369208 0.385263463 0.421788207
1413393221.655760527 -0.624748490 -0.201735861 2.097458063 -0.589928131 -0.569919614 0.385047278 0.422983484
1413393221.705760717 -0.630199633 -0.200828493 2.105542418 -0.587819089 -0.568868565 0.386967041 0.425574652
1413393221.755760431 -0.636075431 -0.200213546 2.113498636 -0.586130467 -0.566848267 0.390039620 0.427788748
1413393221.805760622 -0.642047174 -0.200224070 2.121600732 -0.583849443 -0.565896723 0.392858015 0.429585040
1413393221.855760574 -0.648045583 -0.200398501 2.129729955 -0.582171844 -0.565453439 0.394139007 0.431268820
1413393221.905760527 -0.654112040 -0.200848877 2.137649682 -0.581700283 -0.564751739 0.395625796 0.431463189
1413393221.955760479 -0.659753261 -0.201450785 2.145001860 -0.580757084 -0.564139938 0.398074704 0.431281659
1413393222.005760670 -0.665228221 -0.202179369 2.149718161 -0.580629906 -0.564118746 0.398526174 0.431063617
1413393222.055760384 -0.670629039 -0.203269738 2.151646694 -0.580281052 -0.563760781 0.399570191 0.431035201
1413393222.105760574 -0.675752735 -0.204465486 2.150964962 -0.579603020 -0.563713539 0.401292320 0.430408945
1413393222.155760527 -0.681360174 -0.205799539 2.147207450 -0.579028184 -0.564099307 0.401569104 0.430419086
1413393222.205760717 -0.686611614 -0.206927732 2.140526610 -0.578716489 -0.564485403 0.401727556 0.430184176
1413393222.255760431 -0.691538752 -0.208247813 2.130337813 -0.579019303 -0.565284203 0.401746236 0.428707799
1413393222.305760622 -0.696367998 -0.209613022 2.117919287 -0.579757171 -0.566914244 0.400054901 0.427136909
1413393222.355760574 -0.701420624 -0.211022438 2.104981877 -0.581698862 -0.569032897 0.397305368 0.424236303
1413393222.405760527 -0.706561930 -0.212515257 2.092764800 -0.583496327 -0.571409998 0.395102045 0.420615055
1413393222.455760479 -0.712130365 -0.214422205 2.081806185 -0.584222929 -0.573841148 0.391987388 0.419208533
1413393222.505760670 -0.718138949 -0.216265832 2.072022777 -0.585786980 -0.574893299 0.391007720 0.416490422
1413393222.555760384 -0.724449233 -0.218054267 2.064685945 -0.586938264 -0.574876222 0.392213117 0.413750740
1413393222.605760574 -0.731498779 -0.220088017 2.059266239 -0.587484793 -0.575428167 0.391889555 0.412512569
1413393222.655760527 -0.739725615 -0.222135992 2.056408489 -0.588229046 -0.576165195 0.391510905 0.410779099
1413393222.705760717 -0.749022104 -0.224461408 2.056412786 -0.587038277 -0.577181951 0.391129029 0.411418448
1413393222.755760431 -0.759598477 -0.226443138 2.058431667 -0.588104426 -0.577568743 0.391177618 0.409301358
1413393222.805760622 -0.771278044 -0.228596536 2.062378205 -0.588808517 -0.578596498 0.390414987 0.407561972
1413393222.855760574 -0.783723984 -0.230838759 2.068476393 -0.589513866 -0.579810964 0.389547425 0.405642024
1413393222.905760527 -0.797712704 -0.233063310 2.076942644 -0.589889211 -0.580442967 0.389960428 0.403791463
1413393222.955760479 -0.813353855 -0.235112586 2.087249778 -0.590019882 -0.582012288 0.389277951 0.401996160
1413393223.005760670 -0.829975537 -0.237454535 2.099068416 -0.588287488 -0.582638950 0.389800038 0.403119852
1413393223.055760384 -0.847747259 -0.239599951 2.111417266 -0.586613398 -0.582186114 0.391980116 0.404098550
1413393223.105760574 -0.866629824 -0.241485497 2.123655566 -0.585301625 -0.581586873 0.394072478 0.404827863
1413393223.155760527 -0.886857403 -0.243695592 2.135718967 -0.583488393 -0.581960622 0.394324164 0.406659050
1413393223.205760717 -0.908198182 -0.246071353 2.147675411 -0.580987110 -0.582714958 0.394554285 0.408930524
1413393223.255760431 -0.930595313 -0.248435118 2.158804616 -0.579483279 -0.583152936 0.394463188 0.410524757
1413393223.305760622 -0.953790874 -0.250911591 2.168884267 -0.578447918 -0.582631651 0.395711652 0.411522361
1413393223.355760574 -0.977917444 -0.253745919 2.175650750 -0.577245643 -0.582804618 0.395975073 0.412710535
1413393223.405760527 -1.002679786 -0.256786687 2.177964576 -0.576156287 -0.582266834 0.396947449 0.414055539
1413393223.455760479 -1.027767416 -0.260042279 2.174927057 -0.574572618 -0.581818711 0.397600869 0.416253340
1413393223.505760670 -1.053109343 -0.263683150 2.166359508 -0.573075038 -0.580603978 0.399032027 0.418637628
1413393223.555760384 -1.078843356 -0.267677632 2.152966637 -0.572043440 -0.578825498 0.400964312 0.420660155
1413393223.605760574 -1.104416851 -0.272028337 2.136422415 -0.570996472 -0.577153753 0.402127096 0.423261590
1413393223.655760527 -1.129079530 -0.276759826 2.117111864 -0.570429599 -0.575688478 0.402519738 0.425641528
1413393223.705760717 -1.153611840 -0.281390323 2.097533797 -0.570933289 -0.574327395 0.402347052 0.426966127
1413393223.755760431 -1.178149144 -0.286728403 2.080557619 -0.571444638 -0.573144063 0.401802103 0.428382981
1413393223.805760622 -1.202271284 -0.292541756 2.067316017 -0.572227229 -0.571435776 0.401870733 0.429554498
1413393223.855760574 -1.226728724 -0.299034245 2.058141916 -0.573751178 -0.571049507 0.400247545 0.429550869
1413393223.905760527 -1.250704312 -0.306259736 2.052094532 -0.574244938 -0.570437874 0.398253920 0.431552080
1413393223.955760479 -1.275266371 -0.314016151 2.050316546 -0.575258688 -0.569815058 0.397005916 0.432174206
1413393224.005760670 -1.299646342 -0.322224795 2.050946489 -0.575686686 -0.568484814 0.396989654 0.433369438
1413393224.055760384 -1.324384947 -0.330762433 2.051803927 -0.577543287 -0.567455152 0.396281699 0.432896311
1413393224.105760574 -1.348252712 -0.339965069 2.051260212 -0.577902663 -0.566010164 0.396740034 0.433887488
1413393224.155760527 -1.371385069 -0.349522385 2.048328675 -0.578287028 -0.565160490 0.396425231 0.434769790
1413393224.205760717 -1.394084776 -0.359578887 2.043322766 -0.578616188 -0.564275680 0.396370149 0.435530676
1413393224.255760431 -1.416503056 -0.370183986 2.036032904 -0.577985499 -0.563858665 0.395923046 0.437311230
1413393224.305760622 -1.438183013 -0.381171960 2.026429782 -0.577581672 -0.562702763 0.396816784 0.438521894
1413393224.355760574 -1.459911575 -0.392429412 2.013316354 -0.577387521 -0.562330010 0.396728496 0.439334851
1413393224.405760527 -1.481698980 -0.403715493 1.997920602 -0.578952920 -0.560723006 0.396138046 0.439861201
1413393224.455760479 -1.503105627 -0.415060071 1.980280908 -0.580802476 -0.557565116 0.396603250 0.441016425
1413393224.505760670 -1.524489350 -0.427050201 1.960410711 -0.583922077 -0.553782557 0.396186096 0.442036724
1413393224.555760384 -1.545262489 -0.438721445 1.938527773 -0.588945371 -0.548656534 0.396054302 0.441882730
1413393224.605760574 -1.565203455 -0.450303935 1.916371520 -0.593526879 -0.542611364 0.395859697 0.443389052
1413393224.655760527 -1.584286785 -0.461411910 1.894500525 -0.599177459 -0.535916640 0.395107136 0.444601035
1413393224.705760717 -1.601327085 -0.472612320 1.873551890 -0.605879463 -0.530639769 0.392248149 0.444379233
1413393224.755760431 -1.616995889 -0.483307056 1.852910060 -0.612685591 -0.525056386 0.389464227 0.444128105
1413393224.805760622 -1.630937548 -0.493781740 1.833671993 -0.618955812 -0.519956588 0.384942376 0.445374243
1413393224.855760574 -1.643613211 -0.503510123 1.816284782 -0.625345497 -0.514669529 0.380932527 0.446036652
1413393224.905760527 -1.655728774 -0.512763385 1.802177975 -0.629286636 -0.510518647 0.377988764 0.447765045
1413393224.955760479 -1.667303572 -0.521744753 1.790127271 -0.633837742 -0.507154797 0.373992511 0.448523501
1413393225.005760670 -1.678776717 -0.530422089 1.781926378 -0.636420577 -0.505540206 0.369994335 0.450002380
1413393225.055760384 -1.691101226 -0.538697914 1.776787802 -0.638101301 -0.505196872 0.365961645 0.451303583
1413393225.105760574 -1.704056425 -0.546085906 1.774283884 -0.639665963 -0.504075305 0.362814696 0.452880822
1413393225.155760527 -1.715995979 -0.553190423 1.772564794 -0.640292308 -0.503276897 0.360657403 0.454603523
1413393225.205760717 -1.728347851 -0.559731936 1.770580415 -0.641853744 -0.502314780 0.359968977 0.454010979
1413393225.255760431 -1.741089755 -0.565950813 1.768543555 -0.642758717 -0.502192137 0.357736677 0.454630356
1413393225.305760622 -1.754324398 -0.571603204 1.766424011 -0.644429378 -0.501258532 0.356152326 0.454539528
1413393225.355760574 -1.767735284 -0.576312772 1.765297664 -0.646108207 -0.499031552 0.354270812 0.456074431
1413393225.405760527 -1.781487151 -0.579897949 1.764057487 -0.650426509 -0.494433527 0.352803495 0.456081723
1413393225.455760479 -1.796008964 -0.582641618 1.763512288 -0.654940566 -0.489512168 0.350400789 0.456782201
1413393225.505760670 -1.810192431 -0.584086966 1.763689230 -0.660469595 -0.481775339 0.348564600 0.458448641
1413393225.555760384 -1.824515521 -0.584263737 1.763933526 -0.667225611 -0.473910902 0.344506616 0.459927856
1413393225.605760574 -1.838364915 -0.583001726 1.765272313 -0.674012241 -0.464748671 0.340484025 0.462370847
1413393225.655760527 -1.851938609 -0.580413990 1.768090599 -0.680456210 -0.454643022 0.335788951 0.466395593
1413393225.705760717 -1.865095221 -0.576276761 1.771880862 -0.687044256 -0.444514254 0.329065068 0.471267916
1413393225.755760431 -1.877530620 -0.571775821 1.776479171 -0.692262209 -0.435401461 0.320592648 0.477931956
1413393225.805760622 -1.889528885 -0.565817957 1.781952941 -0.697146254 -0.425800888 0.311499222 0.485436854
1413393225.855760574 -1.900793135 -0.559234748 1.786736196 -0.701492435 -0.416743193 0.300246651 0.494050021
1413393225.905760527 -1.911833980 -0.551979842 1.787514338 -0.705336251 -0.407613756 0.289615128 0.502468782
1413393225.955760479 -1.923044796 -0.543953226 1.783523873 -0.709127461 -0.399129585 0.277814687 0.510541691
1413393226.005760670 -1.934457096 -0.535923297 1.775265464 -0.712439529 -0.389806982 0.267483275 0.518587632
1413393226.055760384 -1.946007317 -0.527615684 1.764888513 -0.716610221 -0.379301363 0.258968318 0.524914924
1413393226.105760574 -1.957607811 -0.519663480 1.754388273 -0.721342397 -0.368732179 0.252636144 0.529033746
1413393226.155760527 -1.969644913 -0.511911006 1.744857962 -0.725978998 -0.357879973 0.247842378 0.532400766
1413393226.205760717 -1.981245709 -0.505101870 1.737883594 -0.730651153 -0.348065613 0.242675088 0.534890665
1413393226.255760431 -1.993382811 -0.498505292 1.734934672 -0.735330006 -0.339349077 0.239267575 0.535614613
1413393226.305760622 -2.005141012 -0.492711414 1.734366997 -0.739370001 -0.331595742 0.236295018 0.536228430
1413393226.355760574 -2.017154820 -0.486869221 1.735509633 -0.744491512 -0.324886643 0.234484115 0.534039566
1413393226.405760527 -2.029441327 -0.481227299 1.737119611 -0.749204198 -0.320729945 0.230852147 0.531538013
1413393226.455760479 -2.042116481 -0.475361482 1.737559986 -0.754352005 -0.317044188 0.228056418 0.527661166
1413393226.505760670 -2.056369433 -0.468211256 1.735663940 -0.758732398 -0.314314197 0.225719902 0.524005974
1413393226.555760384 -2.071162921 -0.460458574 1.731978464 -0.762056701 -0.311887825 0.224416443 0.521184064
1413393226.605760574 -2.086994087 -0.451337168 1.726248594 -0.765081781 -0.309983198 0.223162591 0.518419467
1413393226.655760527 -2.102589392 -0.442132081 1.719584263 -0.766375901 -0.308909126 0.221447017 0.517884494
1413393226.705760717 -2.118803917 -0.432534466 1.713405494 -0.764347511 -0.310670829 0.217664558 0.521419849
1413393226.755760431 -2.135123447 -0.422529098 1.707717639 -0.761468166 -0.311870291 0.214349492 0.526267469
1413393226.805760622 -2.151746728 -0.412927337 1.702016016 -0.759036316 -0.314403701 0.210504850 0.529813073
1413393226.855760574 -2.168217300 -0.403572626 1.696430834 -0.756955590 -0.316603959 0.208153307 0.532402450
1413393226.905760527 -2.185309817 -0.393664133 1.691320184 -0.755009921 -0.319285871 0.204925643 0.534810277
1413393226.955760479 -2.202813961 -0.383849413 1.686705789 -0.753945575 -0.321077696 0.203538931 0.535767754
1413393227.005760670 -2.220002071 -0.374912543 1.682400151 -0.752902058 -0.322742040 0.202789800 0.536518745
1413393227.055760384 -2.238251441 -0.365702853 1.679013030 -0.752197199 -0.323000983 0.203402489 0.537119323
1413393227.105760574 -2.247829015 -0.364177999 1.674292843 -0.750572865 -0.323120953 0.204347276 0.538957712
1413393227.155760527 -2.266607883 -0.355721779 1.671738443 -0.750417999 -0.321753830 0.207140307 0.538925034
1413393227.205760717 -2.285918735 -0.347520510 1.669755548 -0.750183467 -0.320754276 0.209885329 0.538785309
1413393227.255760431 -2.305563155 -0.339050286 1.668613573 -0.750557913 -0.318028278 0.214350452 0.538121471
1413393227.305760622 -2.325490649 -0.330826553 1.667393639 -0.751416469 -0.316876739 0.215802806 0.537021016
1413393227.355760574 -2.345361037 -0.322732693 1.666805121 -0.751452249 -0.315636924 0.217205763 0.537135463
1413393227.405760527 -2.365514561 -0.314096779 1.666214437 -0.752527709 -0.314784286 0.218001254 0.535806265
1413393227.455760479 -2.385491177 -0.305121446 1.665960320 -0.753439188 -0.313499937 0.219096274 0.534830816
1413393227.505760670 -2.405359728 -0.296098181 1.665868602 -0.753768110 -0.312675697 0.219615125 0.534637018
1413393227.555760384 -2.424745587 -0.286644744 1.666091634 -0.754085790 -0.310236827 0.220100570 0.535409630
1413393227.605760574 -2.443962557 -0.276524269 1.666221732 -0.754932321 -0.306718380 0.220124816 0.536233244
1413393227.655760527 -2.462972566 -0.265732434 1.666159065 -0.756209566 -0.303135557 0.218332595 0.537202758
1413393227.705760717 -2.481246873 -0.254204306 1.665977029 -0.758490237 -0.298356698 0.215476623 0.537815644
1413393227.755760431 -2.498876200 -0.241838209 1.665438758 -0.760873904 -0.292346372 0.212361656 0.538987039
1413393227.805760622 -2.515750485 -0.228969921 1.664874314 -0.763165215 -0.286573097 0.207710085 0.540658151
1413393227.855760574 -2.531653423 -0.215430490 1.664001199 -0.766148943 -0.277813723 0.204812093 0.542113770
1413393227.905760527 -2.547179797 -0.201572818 1.662899298 -0.768957960 -0.269716421 0.199955994 0.544035209
1413393227.955760479 -2.561530751 -0.187678810 1.662164828 -0.771409291 -0.260409733 0.195157935 0.546834396
1413393228.005760670 -2.575164953 -0.173145692 1.660946366 -0.774745750 -0.250181860 0.189203854 0.548980839
1413393228.055760384 -2.587996784 -0.158352445 1.659695764 -0.777426310 -0.240483564 0.181457143 0.552131591
1413393228.105760574 -2.599909112 -0.143152630 1.658371587 -0.780608441 -0.229951118 0.174571562 0.554344401
1413393228.155760527 -2.611089328 -0.127325182 1.656920260 -0.783943288 -0.220414811 0.165393746 0.556322876
1413393228.205760717 -2.621687800 -0.110829014 1.655201856 -0.787456553 -0.210896266 0.157634913 0.557302590
1413393228.255760431 -2.631907568 -0.094194115 1.653870143 -0.789785526 -0.203887254 0.149089316 0.558964388
1413393228.305760622 -2.641775169 -0.077245695 1.653222717 -0.791840368 -0.197016450 0.141637582 0.560457086
1413393228.355760574 -2.651511762 -0.060346074 1.653032211 -0.793389150 -0.190851852 0.134773174 0.562090223
1413393228.405760527 -2.660930179 -0.043011677 1.653219253 -0.794911952 -0.184324472 0.127438539 0.563825235
1413393228.455760479 -2.670314999 -0.025411250 1.653599691 -0.796417707 -0.176439300 0.120915587 0.565656637
1413393228.505760670 -2.679352854 -0.007827821 1.654554105 -0.796716954 -0.168904717 0.115515970 0.568655741
